Sensor 1 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+7.39160156 -5.33496094 +1.02392578 +177.49511719 -2.92236328 +4.17480469 +1489583518.59290000 +820
+7.38720703 -5.33056641 +1.03271484 +177.47314453 -2.94433594 +4.15283203 +1489583518.59770010 +820
+7.37841797 -5.32617188 +1.03710938 +177.47314453 -2.96630859 +4.10888672 +1489583518.60260010 +820
+7.37402344 -5.32177734 +1.04150391 +177.47314453 -3.01025391 +4.06494141 +1489583518.60750010 +820
+7.36962891 -5.32177734 +1.04589844 +177.45117188 -3.03222656 +4.04296875 +1489583518.61229990 +820
+7.36523438 -5.31738281 +1.05029297 +177.45117188 -3.05419922 +3.99902344 +1489583518.61719990 +820
+7.35644531 -5.31738281 +1.05468750 +177.45117188 -3.07617188 +3.97705078 +1489583518.62210010 +820
+7.35205078 -5.31298828 +1.05908203 +177.45117188 -3.12011719 +3.93310547 +1489583518.62690000 +820
+7.34765625 -5.30859375 +1.06347656 +177.45117188 -3.14208984 +3.91113281 +1489583518.63179990 +820
+7.34326172 -5.30859375 +1.06787109 +177.42919922 -3.16406250 +3.86718750 +1489583518.63660000 +820
+7.33447266 -5.30419922 +1.07226563 +177.42919922 -3.18603516 +3.84521484 +1489583518.64150000 +820
+7.33007813 -5.30419922 +1.07666016 +177.42919922 -3.22998047 +3.80126953 +1489583518.64640000 +820
+7.32568359 -5.29980469 +1.08105469 +177.42919922 -3.25195313 +3.77929688 +1489583518.65120010 +820
+7.32128906 -5.29980469 +1.08544922 +177.42919922 -3.27392578 +3.73535156 +1489583518.65610000 +820
+7.31689453 -5.29541016 +1.08984375 +177.42919922 -3.31787109 +3.69140625 +1489583518.66100000 +820
+7.30810547 -5.29541016 +1.08984375 +177.42919922 -3.33984375 +3.66943359 +1489583518.66580010 +820
+7.30371094 -5.29541016 +1.09423828 +177.42919922 -3.38378906 +3.62548828 +1489583518.67070010 +820
+7.29931641 -5.29101563 +1.09863281 +177.42919922 -3.40576172 +3.58154297 +1489583518.67560010 +820
+7.29492188 -5.29101563 +1.10302734 +177.42919922 -3.44970703 +3.53759766 +1489583518.68039990 +820
+7.28613281 -5.29101563 +1.10302734 +177.42919922 -3.47167969 +3.51562500 +1489583518.68530010 +820
+7.28173828 -5.29101563 +1.10742188 +177.42919922 -3.51562500 +3.47167969 +1489583518.69020010 +820
+7.27734375 -5.28662109 +1.11181641 +177.45117188 -3.53759766 +3.42773438 +1489583518.69499990 +820
+7.27294922 -5.28662109 +1.11621094 +177.45117188 -3.58154297 +3.38378906 +1489583518.69989990 +820
+7.26416016 -5.28662109 +1.12060547 +177.45117188 -3.62548828 +3.36181641 +1489583518.70479990 +820
+7.25976563 -5.28662109 +1.12060547 +177.47314453 -3.64746094 +3.31787109 +1489583518.70960000 +820
+7.25537109 -5.28222656 +1.12500000 +177.47314453 -3.69140625 +3.27392578 +1489583518.71450000 +820
+7.25097656 -5.28222656 +1.12939453 +177.47314453 -3.73535156 +3.25195313 +1489583518.71930000 +820
+7.24218750 -5.28222656 +1.13378906 +177.49511719 -3.77929688 +3.20800781 +1489583518.72420000 +820
+7.23779297 -5.28222656 +1.13378906 +177.49511719 -3.82324219 +3.16406250 +1489583518.72910000 +820
+7.23339844 -5.28222656 +1.13818359 +177.49511719 -3.86718750 +3.14208984 +1489583518.73390010 +820
+7.22460938 -5.28222656 +1.14257813 +177.51708984 -3.93310547 +3.09814453 +1489583518.73880000 +820
+7.22021484 -5.28222656 +1.14697266 +177.51708984 -3.97705078 +3.07617188 +1489583518.74370000 +820
+7.21142578 -5.28222656 +1.14697266 +177.51708984 -4.04296875 +3.03222656 +1489583518.74850010 +820
+7.20703125 -5.28222656 +1.15136719 +177.53906250 -4.10888672 +3.01025391 +1489583518.75340010 +820
+7.20263672 -5.28222656 +1.15576172 +177.53906250 -4.15283203 +2.98828125 +1489583518.75830010 +820
+7.19384766 -5.27783203 +1.16015625 +177.53906250 -4.24072266 +2.94433594 +1489583518.76309990 +820
+7.18945313 -5.27783203 +1.16455078 +177.56103516 -4.30664063 +2.92236328 +1489583518.76799990 +820
+7.18066406 -5.27783203 +1.16455078 +177.56103516 -4.39453125 +2.90039063 +1489583518.77290010 +824
+7.17626953 -5.27783203 +1.16894531 +177.56103516 -4.46044922 +2.85644531 +1489583518.77769990 +824
+7.16748047 -5.27783203 +1.17333984 +177.58300781 -4.54833984 +2.83447266 +1489583518.78259990 +824
+7.16308594 -5.27783203 +1.17773438 +177.58300781 -4.63623047 +2.79052734 +1489583518.78749990 +824
+7.15429688 -5.27783203 +1.17773438 +177.58300781 -4.72412109 +2.76855469 +1489583518.79230000 +824
+7.14550781 -5.27783203 +1.18212891 +177.58300781 -4.81201172 +2.72460938 +1489583518.79720000 +824
+7.14111328 -5.27783203 +1.18652344 +177.60498047 -4.92187500 +2.70263672 +1489583518.80200000 +824
+7.13232422 -5.27783203 +1.19091797 +177.60498047 -5.00976563 +2.65869141 +1489583518.80690000 +824
+7.12792969 -5.27783203 +1.19091797 +177.60498047 -5.09765625 +2.61474609 +1489583518.81180000 +824
+7.11914063 -5.27783203 +1.19531250 +177.60498047 -5.18554688 +2.57080078 +1489583518.81660010 +824
+7.11035156 -5.27343750 +1.19531250 +177.60498047 -5.29541016 +2.54882813 +1489583518.82150010 +824
+7.10595703 -5.27343750 +1.19970703 +177.60498047 -5.38330078 +2.50488281 +1489583518.82640000 +824
+7.09716797 -5.27343750 +1.19970703 +177.60498047 -5.47119141 +2.46093750 +1489583518.83119990 +828
+7.09277344 -5.27343750 +1.19970703 +177.60498047 -5.58105469 +2.41699219 +1489583518.83610010 +828
+7.08398438 -5.27343750 +1.20410156 +177.60498047 -5.66894531 +2.37304688 +1489583518.84100010 +828
+7.07958984 -5.27343750 +1.20410156 +177.60498047 -5.75683594 +2.32910156 +1489583518.84579990 +828
+7.07080078 -5.27343750 +1.20410156 +177.60498047 -5.84472656 +2.28515625 +1489583518.85069990 +828
+7.06201172 -5.27343750 +1.20410156 +177.62695313 -5.95458984 +2.24121094 +1489583518.85560010 +828
+7.05761719 -5.26904297 +1.20410156 +177.62695313 -6.04248047 +2.19726563 +1489583518.86040000 +828
+7.04882813 -5.26904297 +1.20410156 +177.62695313 -6.13037109 +2.17529297 +1489583518.86529990 +828
+7.04443359 -5.26904297 +1.19970703 +177.64892578 -6.21826172 +2.13134766 +1489583518.87019990 +828
+7.04003906 -5.26904297 +1.19970703 +177.64892578 -6.30615234 +2.08740234 +1489583518.87500000 +828
+7.03125000 -5.26904297 +1.19970703 +177.67089844 -6.41601563 +2.04345703 +1489583518.87990000 +828
+7.02685547 -5.26904297 +1.19531250 +177.67089844 -6.50390625 +1.99951172 +1489583518.88480000 +828
+7.01806641 -5.26904297 +1.19531250 +177.69287109 -6.61376953 +1.97753906 +1489583518.88960000 +828
+7.01367188 -5.26464844 +1.19091797 +177.69287109 -6.72363281 +1.93359375 +1489583518.89450000 +828
+7.00488281 -5.26464844 +1.19091797 +177.71484375 -6.83349609 +1.88964844 +1489583518.89930010 +828
+7.00048828 -5.26464844 +1.18652344 +177.73681641 -6.94335938 +1.86767578 +1489583518.90420010 +828
+6.99169922 -5.26464844 +1.18212891 +177.73681641 -7.05322266 +1.82373047 +1489583518.90910010 +828
